file_name,content_type,file_size_bytes,label
payment_secure.exe,application/x-msdownload,4270676,1
statement_copy.vbs,text/plain,27135,1
payment_secure.zip,application/zip,4444181,1
resume_new.xls.zip,application/zip,7441169,1
urgent_document_secure.iso,application/x-iso9660-image,768266889,1
meeting_notes_secure.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,11118316,0
bank_notice_2026.docm,application/vnd.ms-word.document.macroEnabled.12,2151962,1
report_final_2026.json,application/json,1222850,0
project_plan_final.png,image/png,7527839,0
data_export_secure.csv,text/csv,1100517,0
verification_2026.jpg.js,application/javascript,65613,1
urgent_document_secure.docm,application/vnd.ms-word.document.macroEnabled.12,1838675,1
remittance.png.bat,application/x-bat,28967,1
lecture_notes_new.jpg,image/jpeg,5257075,0
remittance.jar,application/java-archive,7209349,1
team_directory_new.pdf,application/pdf,23460211,0
budget_2026_2026.mp3,audio/mpeg,9244518,0
team_directory_copy.mp4,video/mp4,207638775,0
urgent_document_final.dll,application/x-msdownload,1129119,1
design_mockup_final.json,application/json,1260291,0
travel_itinerary_secure.html,text/html,851016,0
budget_2026_secure.csv,text/csv,7004984,0
courier_new.lnk,application/x-ms-shortcut,3796,1
security_patch_final.iso,application/x-iso9660-image,1113428764,1
report_final_2026.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,18184211,0
product_specs_review.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2669638,0
meeting_notes_2026.csv,text/csv,1065846,0
payment_copy.ps1,text/plain,33509,1
design_mockup_secure.mp4,video/mp4,132268639,0
scan_copy_secure.apk,application/vnd.android.package-archive,58918776,1
account_update_secure.jpg.hta,application/hta,25358,1
payment_review.ps1,text/plain,19802,1
family_video_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,3743210,0
statement_final.scr,application/x-msdownload,391430,1
report_final_new.jpeg,image/jpeg,2562182,0
data_export_new.png,image/png,6879926,0
travel_itinerary.jpg,image/jpeg,15811472,0
invoice_secure.pdf.bat,application/x-bat,2380,1
holiday_photo_final.java,text/x-java-source,164846,0
verification_final.exe,application/x-msdownload,1718376,1
roadmap_final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,6146773,0
courier_review.vbs,text/plain,32044,1
team_directory_new.html,text/html,880482,0
design_mockup_secure.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,863958,0
courier_final.cmd,application/x-bat,24013,1
courier.lnk,application/x-ms-shortcut,7368,1
statement_2026.scr,application/x-msdownload,1080087,1
travel_itinerary_review.mp3,audio/mpeg,13908607,0
profile_picture_final.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,3008079,0
data_export_2026.pdf,application/pdf,26566167,0
profile_picture.py,text/x-python,129426,0
reset_new.bat,application/x-bat,10784,1
invoice_new.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,53216,1
urgent_document_2026.hta,application/hta,38376,1
reset_copy.cmd,application/x-bat,11299,1
product_specs.txt,text/plain,586188,0
data_export_copy.txt,text/plain,443123,0
project_plan.pdf,application/pdf,28090722,0
product_specs_review.pdf,application/pdf,18108135,0
payment_new.dll,application/x-msdownload,1999962,1
invoice_2026.iso,application/x-iso9660-image,2688218912,1
invoice_new.txt.apk,application/vnd.android.package-archive,6914026,1
courier.js,application/javascript,76072,1
remittance_copy.dll,application/x-msdownload,560192,1
urgent_document_review.msi,application/x-msi,3394519,1
payment_final.ps1,text/plain,15927,1
verification_final.vbs,text/plain,8791,1
urgent_document_new.xls.exe,application/x-msdownload,569537,1
scan_copy_secure.scr,application/x-msdownload,1818962,1
team_directory_final.png,image/png,3465963,0
project_plan_new.html,text/html,619921,0
account_update.png.docm,application/vnd.ms-word.document.macroEnabled.12,279135,1
travel_itinerary_secure.txt,text/plain,474514,0
statement_copy.vbs,text/plain,9111,1
security_patch_final.docm,application/vnd.ms-word.document.macroEnabled.12,152407,1
reset.js,application/javascript,58977,1
statement_secure.vbs,text/plain,20193,1
project_plan_copy.pdf,application/pdf,1964068,0
travel_itinerary_final.json,application/json,1629927,0
lecture_notes_2026.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5876060,0
courier_new.cmd,application/x-bat,18467,1
scan_copy_new.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,286682,1
bank_notice_copy.jar,application/java-archive,548494,1
report_final_new.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1596598,0
profile_picture_new.json,application/json,1802855,0
lecture_notes_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1223413,0
resume_secure.txt.vbs,text/plain,7972,1
data_export_secure.png,image/png,2723204,0
profile_picture_review.jpg,image/jpeg,2864597,0
security_patch_2026.jpg.lnk,application/x-ms-shortcut,7354,1
bank_notice.zip,application/zip,3820507,1
product_specs.jpg,image/jpeg,10452982,0
family_video_final.py,text/x-python,437126,0
holiday_photo_final.mp3,audio/mpeg,1090722,0
product_specs_new.mp3,audio/mpeg,7945674,0
travel_itinerary_2026.jpeg,image/jpeg,3130302,0
remittance_copy.cmd,application/x-bat,16542,1
security_patch_2026.iso,application/x-iso9660-image,1971658058,1
roadmap_2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3198716,0
product_specs_secure.java,text/x-java-source,986647,0
verification_2026.apk,application/vnd.android.package-archive,46124348,1
report_final_review.json,application/json,1172941,0
courier_new.zip,application/zip,7217649,1
report_final_2026.json,application/json,1235342,0
remittance_final.pdf.vbs,text/plain,30988,1
payment_secure.zip,application/zip,1543715,1
bank_notice_2026.txt.apk,application/vnd.android.package-archive,91952040,1
statement_final.iso,application/x-iso9660-image,934342455,1
courier_new.doc.bat,application/x-bat,11213,1
lecture_notes_2026.mp4,video/mp4,93286802,0
wire_transfer_new.xls.dll,application/x-msdownload,1516474,1
salary_secure.jpg.dll,application/x-msdownload,43280,1
scan_copy_secure.doc.scr,application/x-msdownload,2474627,1
design_mockup.java,text/x-java-source,781161,0
courier.apk,application/vnd.android.package-archive,40530763,1
team_directory_final.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7774478,0
statement_review.doc.msi,application/x-msi,6404409,1
account_update_new.doc.iso,application/x-iso9660-image,1983570905,1
statement_2026.jar,application/java-archive,3851097,1
account_update.exe,application/x-msdownload,1339813,1
security_patch_new.apk,application/vnd.android.package-archive,89511116,1
product_specs_new.png,image/png,6657771,0
payment_2026.cmd,application/x-bat,26056,1
team_directory_final.pdf,application/pdf,32739714,0
salary_review.zip,application/zip,3748784,1
invoice_new.doc.js,application/javascript,66927,1
product_specs_secure.csv,text/csv,9196725,0
holiday_photo_new.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,4390704,0
budget_2026_review.java,text/x-java-source,780739,0
scan_copy_copy.msi,application/x-msi,2404210,1
roadmap_2026.txt,text/plain,1490289,0
family_video.html,text/html,471828,0
lecture_notes_secure.png,image/png,6364885,0
lecture_notes_2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7716485,0
report_final_review.mp3,audio/mpeg,8739845,0
remittance.jar,application/java-archive,6235454,1
family_video_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,18528579,0
budget_2026_secure.mp4,video/mp4,18116031,0
profile_picture_copy.mp3,audio/mpeg,11315873,0
product_specs_new.java,text/x-java-source,852055,0
reset_secure.dll,application/x-msdownload,118220,1
product_specs_review.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3646434,0
wire_transfer_final.dll,application/x-msdownload,565557,1
product_specs_new.mp4,video/mp4,32788536,0
bank_notice_new.iso,application/x-iso9660-image,3985847054,1
bank_notice_new.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1663735,1
reset_secure.scr,application/x-msdownload,457306,1
design_mockup.py,text/x-python,237225,0
courier_review.pdf.dll,application/x-msdownload,778076,1
resume.docm,application/vnd.ms-word.document.macroEnabled.12,753701,1
scan_copy_new.docm,application/vnd.ms-word.document.macroEnabled.12,151179,1
statement_2026.iso,application/x-iso9660-image,181945116,1
holiday_photo_final.pdf,application/pdf,15583632,0
remittance.js,application/javascript,34889,1
salary_review.scr,application/x-msdownload,682115,1
team_directory_2026.java,text/x-java-source,318189,0
security_patch_copy.pdf.lnk,application/x-ms-shortcut,3680,1
urgent_document_copy.png.js,application/javascript,77232,1
verification_review.cmd,application/x-bat,11549,1
payment_copy.jpg.exe,application/x-msdownload,1983200,1
resume_copy.vbs,text/plain,20753,1
budget_2026_review.java,text/x-java-source,963671,0
design_mockup_final.csv,text/csv,3894553,0
project_plan_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,588922,0
salary_2026.iso,application/x-iso9660-image,573471891,1
family_video_secure.pdf,application/pdf,17288678,0
payment_review.ps1,text/plain,38010,1
roadmap_secure.jpg,image/jpeg,2855362,0
statement_2026.vbs,text/plain,31548,1
release_notes_secure.mp4,video/mp4,110050976,0
security_patch_2026.ps1,text/plain,19298,1
travel_itinerary.csv,text/csv,1429100,0
lecture_notes_secure.mp3,audio/mpeg,9238722,0
design_mockup_review.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,6868678,0
travel_itinerary_final.pdf,application/pdf,3373559,0
courier_review.xls.cmd,application/x-bat,29492,1
security_patch_review.jar,application/java-archive,10621356,1
wire_transfer_secure.exe,application/x-msdownload,3515033,1
account_update_review.jpg.msi,application/x-msi,13199771,1
lecture_notes_final.csv,text/csv,1042130,0
release_notes_new.csv,text/csv,9173619,0
profile_picture_final.txt,text/plain,1778771,0
resume_final.png.msi,application/x-msi,13691585,1
invoice_2026.apk,application/vnd.android.package-archive,62006771,1
verification_final.docm,application/vnd.ms-word.document.macroEnabled.12,2161618,1
report_final_2026.jpeg,image/jpeg,12612905,0
urgent_document_new.txt.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,228796,1
roadmap_copy.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,114654,0
payment_new.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,100096,1
bank_notice_copy.js,application/javascript,56381,1
payment_final.pdf.dll,application/x-msdownload,600928,1
bank_notice_secure.exe,application/x-msdownload,1998293,1
account_update.xls.js,application/javascript,61825,1
product_specs_copy.mp4,video/mp4,175042243,0
verification_review.doc.jar,application/java-archive,11210900,1
holiday_photo_copy.jpeg,image/jpeg,3321596,0
budget_2026.py,text/x-python,224266,0
holiday_photo_secure.html,text/html,189447,0
resume_new.xls.scr,application/x-msdownload,886589,1
report_final_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3735055,0
courier_new.cmd,application/x-bat,9588,1
verification_final.msi,application/x-msi,14867357,1
resume.zip,application/zip,276610,1
salary_2026.jar,application/java-archive,1966374,1
holiday_photo_new.png,image/png,10000130,0
project_plan_2026.pdf,application/pdf,3862480,0
roadmap.json,application/json,1179475,0
travel_itinerary_copy.java,text/x-java-source,276283,0
wire_transfer_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2144340,1
reset.scr,application/x-msdownload,3350174,1
budget_2026_review.jpeg,image/jpeg,4567309,0
account_update_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1413833,1
scan_copy_new.zip,application/zip,4553383,1
profile_picture.jpg,image/jpeg,1153789,0
payment_copy.bat,application/x-bat,19981,1
account_update_copy.cmd,application/x-bat,7346,1
report_final_copy.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7284552,0
security_patch_secure.docm,application/vnd.ms-word.document.macroEnabled.12,1332819,1
profile_picture.mp3,audio/mpeg,14595243,0
scan_copy.jpg.bat,application/x-bat,21558,1
release_notes_2026.pdf,application/pdf,2924285,0
product_specs_review.txt,text/plain,1153571,0
release_notes_copy.jpg,image/jpeg,12749575,0
release_notes_review.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,234741,0
profile_picture_2026.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2464918,0
product_specs.pdf,application/pdf,39269207,0
profile_picture_new.jpeg,image/jpeg,6967552,0
courier_review.dll,application/x-msdownload,474693,1
data_export_copy.mp3,audio/mpeg,3492496,0
wire_transfer_final.lnk,application/x-ms-shortcut,2620,1
project_plan_new.csv,text/csv,9147021,0
travel_itinerary_2026.png,image/png,10341833,0
salary_new.txt.lnk,application/x-ms-shortcut,3890,1
remittance_secure.bat,application/x-bat,4078,1
family_video_2026.txt,text/plain,232618,0
profile_picture_2026.jpg,image/jpeg,13529175,0
salary_review.txt.jar,application/java-archive,10457551,1
travel_itinerary_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,21569897,0
profile_picture_final.json,application/json,1918224,0
wire_transfer.iso,application/x-iso9660-image,3558440439,1
urgent_document_final.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1028186,1
remittance_final.msi,application/x-msi,22918158,1
family_video_final.py,text/x-python,234951,0
verification_new.png.cmd,application/x-bat,9813,1
team_directory.pdf,application/pdf,20506860,0
family_video_2026.mp3,audio/mpeg,7236571,0
data_export_final.html,text/html,740370,0
holiday_photo_secure.mp4,video/mp4,176358980,0
holiday_photo_copy.json,application/json,1529773,0
meeting_notes_new.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2922507,0
team_directory_review.jpeg,image/jpeg,6623390,0
product_specs_secure.json,application/json,1217976,0
travel_itinerary_copy.png,image/png,9349828,0
reset_secure.scr,application/x-msdownload,2931825,1
remittance_copy.apk,application/vnd.android.package-archive,60592599,1
family_video.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2248411,0
urgent_document_2026.dll,application/x-msdownload,1712040,1
resume_2026.apk,application/vnd.android.package-archive,3640743,1
family_video_secure.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,4301773,0
report_final_secure.txt,text/plain,196895,0
urgent_document_2026.doc.exe,application/x-msdownload,4614880,1
urgent_document_new.iso,application/x-iso9660-image,1348143889,1
travel_itinerary_2026.jpg,image/jpeg,4289210,0
verification_2026.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2316373,1
remittance_copy.jar,application/java-archive,1518335,1
release_notes_secure.txt,text/plain,1135628,0
courier_copy.jar,application/java-archive,11765868,1
roadmap_review.html,text/html,108181,0
scan_copy_final.vbs,text/plain,7149,1
product_specs.jpeg,image/jpeg,3484425,0
scan_copy_final.pdf.iso,application/x-iso9660-image,3526472314,1
data_export_2026.java,text/x-java-source,869750,0
holiday_photo_review.java,text/x-java-source,978676,0
invoice_secure.pdf.ps1,text/plain,4242,1
holiday_photo_final.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,17850838,0
lecture_notes_copy.html,text/html,588235,0
reset_final.exe,application/x-msdownload,186309,1
reset_final.vbs,text/plain,32875,1
